runNum,gaVal,tNum,tType,rt,kp,kpAcc,ret,retAcc
Run48,1.030151685799577,16,nonlure,0.832,j,1,CUE1-0,1
Run48,1.030151685799577,17,lure,0.578,j,1,CUE1-0,1
Run48,1.030151685799577,18,lure,0.817,j,1,STIMULUS15-0,0
Run48,1.030151685799577,19,target,0.565,f,1,CUE1-0,1
Run48,1.030151685799577,20,nonlure,0.782,j,1,CUE1-0,1
Run48,1.030151685799577,21,nonlure,0.829,j,1,CUE2-0,1
Run48,1.030151685799577,22,lure,0.614,j,1,CUE2-0,1
Run48,1.030151685799577,23,nonlure,0.546,j,1,STIMULUS20-0,0
Run48,1.030151685799577,24,target,0.698,f,1,CUE2-0,1
Run48,1.030151685799577,25,nonlure,0.778,j,1,CUE2-0,1
Run48,1.030151685799577,26,nonlure,0.644,j,1,CUE2-0,1
Run48,1.030151685799577,27,target,0.648,f,1,CUE2-0,1
Run48,1.030151685799577,28,nonlure,0.659,j,1,CUE2-0,1
Run48,1.030151685799577,29,lure,0.662,j,1,CUE2-0,1
Run48,1.030151685799577,30,lure,0.452,j,1,CUE2-0,1
Run48,1.030151685799577,31,nonlure,0.503,j,1,CUE3-0,1
Run48,1.030151685799577,32,nonlure,0.643,j,1,CUE3-0,1
Run48,1.030151685799577,33,lure,0.528,j,1,CUE3-0,1
Run48,1.030151685799577,34,nonlure,1.039,j,1,STIMULUS31-0,0
Run48,1.030151685799577,35,nonlure,0.588,j,1,CUE3-0,1
Run48,1.030151685799577,36,nonlure,0.728,j,1,CUE3-0,1
Run48,1.030151685799577,37,lure,0.437,j,1,CUE3-0,1
Run48,1.030151685799577,38,target,0.562,f,1,CUE3-0,1
Run48,1.030151685799577,39,lure,0.506,j,1,CUE3-0,1
Run48,1.030151685799577,40,target,0.539,f,1,CUE3-0,1
Run48,1.030151685799577,41,nonlure,0.69,j,1,CUE4-0,1
Run48,1.030151685799577,42,nonlure,0.78,j,1,CUE4-0,1
Run48,1.030151685799577,43,nonlure,1.234,j,1,STIMULUS41-0,0
Run48,1.030151685799577,44,lure,0.67,j,1,CUE4-0,1
Run48,1.030151685799577,45,target,0.68,f,1,CUE4-0,1
Run48,1.030151685799577,46,lure,0.69,j,1,CUE4-0,1
Run48,1.030151685799577,47,nonlure,0.55,j,1,CUE4-0,1
Run48,1.030151685799577,48,target,0.53,f,1,CUE4-0,1
Run48,1.030151685799577,49,nonlure,0.48,j,1,CUE4-0,1
Run48,1.030151685799577,50,lure,0.586,j,1,CUE4-0,1
Run48,1.030151685799577,51,target,0.57,f,1,CUE5-0,1
Run48,1.030151685799577,52,nonlure,0.89,j,1,CUE5-0,1
Run48,1.030151685799577,53,target,0.7,f,1,CUE5-0,1
Run48,1.030151685799577,54,nonlure,0.516,j,1,CUE5-0,1
Run48,1.030151685799577,55,nonlure,0.56,j,1,CUE5-0,1
Run48,1.030151685799577,56,lure,0.54,j,1,CUE5-0,1
Run48,1.030151685799577,57,nonlure,0.484,j,1,CUE5-0,1
Run48,1.030151685799577,58,lure,0.586,j,1,CUE5-0,1
Run48,1.030151685799577,59,nonlure,0.52,j,1,CUE5-0,1
Run48,1.030151685799577,60,lure,0.445,j,1,CUE5-0,1
Run48,1.030151685799577,61,nonlure,0.54,j,1,CUE6-0,1
Run48,1.030151685799577,62,nonlure,0.58,j,1,CUE6-0,1
Run48,1.030151685799577,63,target,0.516,f,1,CUE6-0,1
Run48,1.030151685799577,64,lure,0.53,j,1,CUE6-0,1
Run48,1.030151685799577,65,target,0.59,f,1,CUE6-0,1
Run48,1.030151685799577,66,nonlure,0.62,j,1,CUE6-0,1
Run48,1.030151685799577,67,lure,0.52,j,1,CUE6-0,1
Run48,1.030151685799577,68,nonlure,0.695,j,1,CUE6-0,1
Run48,1.030151685799577,69,lure,0.55,j,1,CUE6-0,1
Run48,1.030151685799577,70,nonlure,0.55,j,1,CUE6-0,1
Run48,1.030151685799577,71,nonlure,0.62,j,1,CUE7-0,1
Run48,1.030151685799577,72,nonlure,0.516,j,1,CUE7-0,1
Run48,1.030151685799577,73,lure,0.67,j,1,CUE7-0,1
Run48,1.030151685799577,74,nonlure,0.84,j,1,CUE6-0,0
Run48,1.030151685799577,75,lure,0.46,j,1,CUE7-0,1
Run48,1.030151685799577,76,target,0.61,f,1,CUE7-0,1
Run48,1.030151685799577,77,target,0.555,f,1,CUE7-0,1
Run48,1.030151685799577,78,nonlure,0.73,j,1,CUE7-0,1
Run48,1.030151685799577,79,nonlure,0.45,j,1,CUE7-0,1
Run48,1.030151685799577,80,lure,0.484,j,1,CUE7-0,1
Run49,0.6297737984394867,1,nonlure,0.708,j,1,CUE0-0,1
Run49,0.6297737984394867,2,target,0.57,f,1,CUE0-0,1
Run49,0.6297737984394867,3,nonlure,0.772,j,1,CUE0-0,1
Run49,0.6297737984394867,4,nonlure,0.681,j,1,CUE0-0,1
Run49,0.6297737984394867,5,lure,0.747,j,1,CUE0-0,1
Run49,0.6297737984394867,6,target,0.855,f,1,CUE0-0,1
Run49,0.6297737984394867,7,nonlure,0.828,j,1,STIMULUS3-0,0
Run49,0.6297737984394867,8,lure,0.62,j,1,CUE0-0,1
Run49,0.6297737984394867,9,lure,0.682,j,1,CUE0-0,1
Run49,0.6297737984394867,10,nonlure,0.563,j,1,CUE0-0,1
Run49,0.6297737984394867,11,target,0.863,f,1,CUE1-0,1
Run49,0.6297737984394867,12,nonlure,0.865,j,1,CUE1-0,1
Run49,0.6297737984394867,13,nonlure,0.541,j,1,CUE1-0,1
Run49,0.6297737984394867,14,nonlure,0.565,j,1,CUE1-0,1
Run49,0.6297737984394867,15,lure,0.484,j,1,CUE1-0,1
Run49,0.6297737984394867,16,nonlure,0.615,j,1,CUE1-0,1
Run49,0.6297737984394867,17,lure,0.737,j,1,CUE1-0,1
Run49,0.6297737984394867,18,lure,0.657,j,1,CUE1-0,1
Run49,0.6297737984394867,19,target,0.745,f,1,CUE1-0,1
Run49,0.6297737984394867,20,nonlure,0.783,j,1,CUE1-0,1
Run49,0.6297737984394867,21,nonlure,0.661,j,1,CUE2-0,1
Run49,0.6297737984394867,22,lure,0.87,f,0,STIMULUS20-0,0
Run49,0.6297737984394867,23,nonlure,0.855,j,1,STIMULUS20-0,0
Run49,0.6297737984394867,24,target,0.715,j,0,CUE1-0,0
Run49,0.6297737984394867,25,nonlure,0.756,j,1,STIMULUS20-0,0
Run49,0.6297737984394867,26,nonlure,0.63,j,1,STIMULUS24-0,0
Run49,0.6297737984394867,27,target,0.781,j,0,STIMULUS20-0,0
Run49,0.6297737984394867,28,nonlure,0.838,j,1,STIMULUS20-0,0
Run49,0.6297737984394867,29,lure,1.039,j,1,STIMULUS20-0,0
Run49,0.6297737984394867,30,lure,0.541,j,1,STIMULUS20-0,0
Run49,0.6297737984394867,31,nonlure,0.671,j,1,CUE3-0,1
Run49,0.6297737984394867,32,nonlure,0.7,j,1,CUE3-0,1
Run49,0.6297737984394867,33,lure,0.64,j,1,CUE3-0,1
Run49,0.6297737984394867,34,nonlure,0.732,j,1,CUE3-0,1
Run49,0.6297737984394867,35,nonlure,0.685,j,1,CUE3-0,1
Run49,0.6297737984394867,36,nonlure,0.633,j,1,CUE3-0,1
Run49,0.6297737984394867,37,lure,0.656,j,1,CUE3-0,1
Run49,0.6297737984394867,38,target,0.69,f,1,CUE3-0,1
Run49,0.6297737984394867,39,lure,0.556,j,1,CUE3-0,1
Run49,0.6297737984394867,40,target,0.597,f,1,CUE3-0,1
Run49,0.6297737984394867,41,nonlure,0.83,j,1,CUE4-0,1
Run49,0.6297737984394867,42,nonlure,0.71,j,1,CUE4-0,1
Run49,0.6297737984394867,43,nonlure,0.6,j,1,CUE4-0,1
Run49,0.6297737984394867,44,lure,0.96,j,1,STIMULUS42-0,0
Run49,0.6297737984394867,45,target,0.74,f,1,CUE4-0,1
Run49,0.6297737984394867,46,lure,0.766,j,1,CUE4-0,1
Run49,0.6297737984394867,47,nonlure,0.72,j,1,CUE4-0,1
Run49,0.6297737984394867,48,target,0.73,f,1,CUE4-0,1
Run49,0.6297737984394867,49,nonlure,0.586,j,1,CUE4-0,1
Run49,0.6297737984394867,50,lure,0.58,j,1,CUE4-0,1
Run49,0.6297737984394867,51,target,0.61,f,1,CUE5-0,1
Run49,0.6297737984394867,52,nonlure,1.17,j,1,CUE5-0,1
Run49,0.6297737984394867,53,target,0.72,f,1,CUE5-0,1
Run49,0.6297737984394867,54,nonlure,0.7,j,1,CUE5-0,1
Run49,0.6297737984394867,55,nonlure,0.51,j,1,CUE5-0,1
Run49,0.6297737984394867,56,lure,0.7,j,1,CUE5-0,1
Run49,0.6297737984394867,57,nonlure,0.66,j,1,CUE5-0,1
Run49,0.6297737984394867,58,lure,0.57,j,1,CUE5-0,1
Run49,0.6297737984394867,59,nonlure,0.62,j,1,CUE5-0,1
Run49,0.6297737984394867,60,lure,0.59,j,1,CUE5-0,1
Run49,0.6297737984394867,61,nonlure,0.88,j,1,CUE6-0,1
Run49,0.6297737984394867,62,nonlure,0.73,j,1,CUE6-0,1
Run49,0.6297737984394867,63,target,0.6,f,1,CUE6-0,1
Run49,0.6297737984394867,64,lure,0.61,j,1,CUE6-0,1
Run49,0.6297737984394867,65,target,0.61,f,1,CUE6-0,1
Run49,0.6297737984394867,66,nonlure,0.625,j,1,CUE6-0,1
Run49,0.6297737984394867,67,lure,0.51,j,1,CUE6-0,1
Run49,0.6297737984394867,68,nonlure,0.484,j,1,CUE6-0,1
Run49,0.6297737984394867,69,lure,0.59,j,1,CUE6-0,1
Run49,0.6297737984394867,70,nonlure,0.78,j,1,CUE6-0,1
Run49,0.6297737984394867,71,nonlure,0.92,j,1,CUE7-0,1
Run49,0.6297737984394867,72,nonlure,0.68,j,1,CUE7-0,1
Run49,0.6297737984394867,73,lure,0.64,j,1,CUE7-0,1
Run49,0.6297737984394867,74,nonlure,0.6,j,1,CUE7-0,1
Run49,0.6297737984394867,75,lure,0.54,j,1,CUE7-0,1
Run49,0.6297737984394867,76,target,0.59,f,1,CUE7-0,1
Run49,0.6297737984394867,77,target,0.47,f,1,CUE7-0,1
Run49,0.6297737984394867,78,nonlure,0.79,j,1,CUE7-0,1
Run49,0.6297737984394867,79,nonlure,0.54,j,1,CUE7-0,1
Run49,0.6297737984394867,80,lure,0.625,j,1,CUE7-0,1
Run50,1.120810315206219,1,nonlure,0.774,j,1,CUE0-0,1
Run50,1.120810315206219,2,target,0.557,f,1,CUE0-0,1
Run50,1.120810315206219,3,nonlure,0.822,j,1,CUE0-0,1
Run50,1.120810315206219,4,nonlure,0.611,j,1,CUE0-0,1
Run50,1.120810315206219,5,lure,0.709,j,1,CUE0-0,1
Run50,1.120810315206219,6,target,0.575,f,1,CUE0-0,1
Run50,1.120810315206219,7,nonlure,0.517,j,1,CUE0-0,1
Run50,1.120810315206219,8,lure,0.44,j,1,CUE0-0,1
Run50,1.120810315206219,9,lure,0.508,j,1,CUE0-0,1
Run50,1.120810315206219,10,nonlure,0.472,j,1,CUE0-0,1
Run50,1.120810315206219,11,target,0.573,f,1,CUE1-0,1
Run50,1.120810315206219,12,nonlure,0.562,j,1,CUE1-0,1
Run50,1.120810315206219,13,nonlure,0.672,j,1,CUE1-0,1
Run50,1.120810315206219,14,nonlure,0.513,j,1,CUE1-0,1
Run50,1.120810315206219,15,lure,0.544,j,1,CUE1-0,1
Run50,1.120810315206219,16,nonlure,0.521,j,1,CUE1-0,1
Run50,1.120810315206219,17,lure,0.402,j,1,CUE1-0,1
Run50,1.120810315206219,18,lure,0.546,j,1,CUE1-0,1
Run50,1.120810315206219,19,target,0.594,f,1,CUE1-0,1
Run50,1.120810315206219,20,nonlure,0.586,j,1,CUE1-0,1
Run50,1.120810315206219,21,nonlure,0.772,j,1,CUE2-0,1
Run50,1.120810315206219,22,lure,0.56,j,1,CUE2-0,1
Run50,1.120810315206219,23,nonlure,0.656,j,1,CUE2-0,1
Run50,1.120810315206219,24,target,0.615,f,1,CUE2-0,1
Run50,1.120810315206219,25,nonlure,1.065,j,1,CUE2-0,1
Run50,1.120810315206219,26,nonlure,0.567,j,1,CUE2-0,1
Run50,1.120810315206219,27,target,0.533,f,1,CUE2-0,1
Run50,1.120810315206219,28,nonlure,0.466,j,1,CUE2-0,1
Run50,1.120810315206219,29,lure,0.562,j,1,CUE2-0,1
Run50,1.120810315206219,30,lure,0.468,j,1,CUE2-0,1
Run50,1.120810315206219,31,nonlure,0.732,j,1,CUE3-0,1
Run50,1.120810315206219,32,nonlure,0.665,j,1,CUE3-0,1
Run50,1.120810315206219,33,lure,0.605,j,1,CUE3-0,1
Run50,1.120810315206219,34,nonlure,0.607,j,1,CUE3-0,1
Run50,1.120810315206219,35,nonlure,0.433,j,1,CUE3-0,1
Run50,1.120810315206219,36,nonlure,0.534,j,1,CUE3-0,1
Run50,1.120810315206219,37,lure,0.528,j,1,CUE3-0,1
Run50,1.120810315206219,38,target,0.585,f,1,CUE3-0,1
Run50,1.120810315206219,39,lure,0.658,j,1,CUE3-0,1
Run50,1.120810315206219,40,target,0.465,f,1,CUE3-0,1
Run50,1.120810315206219,41,nonlure,0.805,j,1,CUE4-0,1
Run50,1.120810315206219,42,nonlure,0.44,j,1,CUE4-0,1
Run50,1.120810315206219,43,nonlure,0.42,j,1,CUE4-0,1
Run50,1.120810315206219,44,lure,0.54,j,1,CUE4-0,1
Run50,1.120810315206219,45,target,0.7,f,1,CUE4-0,1
Run50,1.120810315206219,46,lure,0.734,j,1,CUE4-0,1
Run50,1.120810315206219,47,nonlure,0.48,j,1,CUE4-0,1
Run50,1.120810315206219,48,target,0.57,f,1,CUE4-0,1
Run50,1.120810315206219,49,nonlure,0.85,j,1,CUE4-0,1
Run50,1.120810315206219,50,lure,0.69,j,1,CUE4-0,1
Run50,1.120810315206219,51,target,0.77,f,1,CUE5-0,1
Run50,1.120810315206219,52,nonlure,0.625,j,1,CUE5-0,1
Run50,1.120810315206219,53,target,0.695,f,1,CUE5-0,1
Run50,1.120810315206219,54,nonlure,0.65,j,1,CUE5-0,1
Run50,1.120810315206219,55,nonlure,0.56,j,1,CUE5-0,1
Run50,1.120810315206219,56,lure,0.71,j,1,CUE5-0,1
Run50,1.120810315206219,57,nonlure,0.44,j,1,CUE5-0,1
Run50,1.120810315206219,58,lure,0.445,j,1,CUE5-0,1
Run50,1.120810315206219,59,nonlure,0.664,j,1,CUE5-0,1
Run50,1.120810315206219,60,lure,0.54,j,1,CUE5-0,1
Run50,1.120810315206219,61,nonlure,0.57,j,1,CUE6-0,1
Run50,1.120810315206219,62,nonlure,0.65,j,1,CUE6-0,1
Run50,1.120810315206219,63,target,0.68,f,1,CUE6-0,1
Run50,1.120810315206219,64,lure,0.59,j,1,CUE6-0,1
Run50,1.120810315206219,65,target,0.625,f,1,CUE6-0,1
Run50,1.120810315206219,66,nonlure,0.58,j,1,CUE6-0,1
Run50,1.120810315206219,67,lure,0.47,j,1,CUE6-0,1
Run50,1.120810315206219,68,nonlure,0.48,j,1,CUE6-0,1
Run50,1.120810315206219,69,lure,0.484,j,1,CUE6-0,1
Run50,1.120810315206219,70,nonlure,0.44,j,1,CUE6-0,1
Run50,1.120810315206219,71,nonlure,0.85,j,1,CUE6-0,0
Run50,1.120810315206219,72,nonlure,0.695,j,1,CUE6-0,0
Run50,1.120810315206219,73,lure,0.66,j,1,CUE6-0,0
Run50,1.120810315206219,74,nonlure,0.81,j,1,CUE7-0,1
Run50,1.120810315206219,75,lure,0.67,j,1,CUE7-0,1
Run50,1.120810315206219,76,target,0.79,f,1,CUE7-0,1
Run50,1.120810315206219,77,target,0.73,f,1,CUE7-0,1
Run50,1.120810315206219,78,nonlure,0.445,j,1,CUE7-0,1
Run50,1.120810315206219,79,nonlure,0.62,j,1,CUE7-0,1
Run50,1.120810315206219,80,lure,0.5,j,1,CUE7-0,1
Run51,0.8336470066806296,1,nonlure,0.692,j,1,CUE0-0,1
Run51,0.8336470066806296,2,target,0.616,f,1,CUE0-0,1
Run51,0.8336470066806296,3,nonlure,0.743,j,1,CUE0-0,1
Run51,0.8336470066806296,4,nonlure,0.748,j,1,CUE0-0,1
Run51,0.8336470066806296,5,lure,0.606,j,1,CUE0-0,1
Run51,0.8336470066806296,6,target,0.522,f,1,CUE0-0,1
Run51,0.8336470066806296,7,nonlure,0.73,j,1,CUE0-0,1
Run51,0.8336470066806296,8,lure,0.433,j,1,CUE0-0,1
Run51,0.8336470066806296,9,lure,0.52,j,1,CUE0-0,1
Run51,0.8336470066806296,10,nonlure,0.527,j,1,CUE0-0,1
Run51,0.8336470066806296,11,target,0.702,f,1,CUE1-0,1
Run51,0.8336470066806296,12,nonlure,0.724,j,1,CUE1-0,1
Run51,0.8336470066806296,13,nonlure,0.633,j,1,CUE1-0,1
Run51,0.8336470066806296,14,nonlure,0.513,j,1,CUE1-0,1
Run51,0.8336470066806296,15,lure,0.666,j,1,CUE1-0,1
Run51,0.8336470066806296,16,nonlure,0.569,j,1,CUE1-0,1
Run51,0.8336470066806296,17,lure,0.741,j,1,CUE1-0,1
Run51,0.8336470066806296,18,lure,0.435,j,1,CUE1-0,1
Run51,0.8336470066806296,19,target,0.607,f,1,CUE1-0,1
Run51,0.8336470066806296,20,nonlure,1.074,j,1,CUE1-0,1
Run51,0.8336470066806296,21,nonlure,0.751,j,1,CUE2-0,1
Run51,0.8336470066806296,22,lure,0.585,j,1,CUE2-0,1
Run51,0.8336470066806296,23,nonlure,0.734,j,1,CUE2-0,1
Run51,0.8336470066806296,24,target,0.696,f,1,CUE2-0,1
Run51,0.8336470066806296,25,nonlure,0.803,j,1,CUE2-0,1
Run51,0.8336470066806296,26,nonlure,0.598,j,1,CUE2-0,1
Run51,0.8336470066806296,27,target,0.628,f,1,CUE2-0,1
Run51,0.8336470066806296,28,nonlure,0.702,j,1,CUE2-0,1
Run51,0.8336470066806296,29,lure,0.741,j,1,CUE2-0,1
Run51,0.8336470066806296,30,lure,0.454,j,1,CUE2-0,1
Run51,0.8336470066806296,31,nonlure,0.717,j,1,CUE3-0,1
Run51,0.8336470066806296,32,nonlure,0.686,j,1,CUE3-0,1
Run51,0.8336470066806296,33,lure,0.792,f,0,STIMULUS31-0,0
Run51,0.8336470066806296,34,nonlure,0.804,j,1,CUE3-0,1
Run51,0.8336470066806296,35,nonlure,0.538,j,1,CUE3-0,1
Run51,0.8336470066806296,36,nonlure,0.787,j,1,CUE3-0,1
Run51,0.8336470066806296,37,lure,0.677,j,1,CUE3-0,1
Run51,0.8336470066806296,38,target,0.615,f,1,CUE3-0,1
Run51,0.8336470066806296,39,lure,0.751,j,1,CUE3-0,1
Run51,0.8336470066806296,40,target,0.599,f,1,CUE3-0,1
Run51,0.8336470066806296,41,nonlure,0.71,j,1,CUE4-0,1
Run51,0.8336470066806296,42,nonlure,0.59,j,1,CUE4-0,1
Run51,0.8336470066806296,43,nonlure,0.61,j,1,CUE4-0,1
Run51,0.8336470066806296,44,lure,0.52,j,1,CUE4-0,1
Run51,0.8336470066806296,45,target,0.78,f,1,CUE4-0,1
Run51,0.8336470066806296,46,lure,0.59,j,1,CUE4-0,1
Run51,0.8336470066806296,47,nonlure,0.47,j,1,CUE4-0,1
Run51,0.8336470066806296,48,target,0.58,f,1,CUE4-0,1
Run51,0.8336470066806296,49,nonlure,0.59,j,1,CUE4-0,1
Run51,0.8336470066806296,50,lure,0.57,j,1,CUE4-0,1
Run51,0.8336470066806296,51,target,0.74,f,1,CUE5-0,1
Run51,0.8336470066806296,52,nonlure,0.586,j,1,CUE5-0,1
Run51,0.8336470066806296,53,target,0.83,f,1,CUE5-0,1
Run51,0.8336470066806296,54,nonlure,0.7,j,1,CUE5-0,1
Run51,0.8336470066806296,55,nonlure,0.57,j,1,CUE5-0,1
Run51,0.8336470066806296,56,lure,0.56,j,1,CUE5-0,1
Run51,0.8336470066806296,57,nonlure,0.51,j,1,CUE5-0,1
Run51,0.8336470066806296,58,lure,0.59,j,1,CUE5-0,1
Run51,0.8336470066806296,59,nonlure,0.71,j,1,CUE5-0,1
Run51,0.8336470066806296,60,lure,0.5,j,1,CUE5-0,1
Run51,0.8336470066806296,61,nonlure,0.914,j,1,CUE6-0,1
Run51,0.8336470066806296,62,nonlure,0.64,j,1,CUE4-0,0
Run51,0.8336470066806296,63,target,0.66,f,1,CUE6-0,1
Run51,0.8336470066806296,64,lure,0.83,j,1,CUE6-0,1
Run51,0.8336470066806296,65,target,0.76,f,1,CUE6-0,1
Run51,0.8336470066806296,66,nonlure,0.56,j,1,CUE6-0,1
Run51,0.8336470066806296,67,lure,0.555,j,1,CUE6-0,1
Run51,0.8336470066806296,68,nonlure,0.484,j,1,STIMULUS65-0,0
Run51,0.8336470066806296,69,lure,0.586,j,1,CUE6-0,1
Run51,0.8336470066806296,70,nonlure,0.63,j,1,CUE6-0,1
Run51,0.8336470066806296,71,nonlure,0.71,j,1,CUE7-0,1
Run51,0.8336470066806296,72,nonlure,0.805,j,1,CUE7-0,1
Run51,0.8336470066806296,73,lure,0.82,f,0,STIMULUS70-0,0
Run51,0.8336470066806296,74,nonlure,0.52,j,1,CUE7-0,1
Run51,0.8336470066806296,75,lure,0.695,j,1,CUE7-0,1
Run51,0.8336470066806296,76,target,0.62,f,1,CUE7-0,1
Run51,0.8336470066806296,77,target,0.45,f,1,CUE7-0,1
Run51,0.8336470066806296,78,nonlure,0.75,j,1,CUE7-0,1
Run51,0.8336470066806296,79,nonlure,0.57,j,1,CUE7-0,1
Run51,0.8336470066806296,80,lure,0.48,j,1,CUE7-0,1
Run52,0.6675137426467035,1,nonlure,0.949,j,1,CUE0-0,1
Run52,0.6675137426467035,2,target,0.64,f,1,CUE0-0,1
Run52,0.6675137426467035,3,nonlure,0.75,j,1,CUE0-0,1
Run52,0.6675137426467035,4,nonlure,0.57,j,1,CUE0-0,1
Run52,0.6675137426467035,5,lure,0.83,j,1,CUE0-0,1
Run52,0.6675137426467035,6,target,0.724,f,1,CUE0-0,1
Run52,0.6675137426467035,7,nonlure,0.619,j,1,CUE0-0,1
Run52,0.6675137426467035,8,lure,0.607,j,1,CUE0-0,1
Run52,0.6675137426467035,9,lure,0.585,j,1,CUE0-0,1
Run52,0.6675137426467035,10,nonlure,0.546,j,1,CUE0-0,1
Run52,0.6675137426467035,11,target,0.819,f,1,CUE1-0,1
Run52,0.6675137426467035,12,nonlure,0.976,j,1,CUE0-0,0
Run52,0.6675137426467035,13,nonlure,0.862,j,1,CUE1-0,1
Run52,0.6675137426467035,14,nonlure,0.64,j,1,CUE1-0,1
Run52,0.6675137426467035,15,lure,0.995,j,1,STIMULUS13-0,0
Run52,0.6675137426467035,16,nonlure,0.603,j,1,CUE1-0,1
Run52,0.6675137426467035,17,lure,0.785,f,0,STIMULUS15-0,0
Run52,0.6675137426467035,18,lure,0.885,j,1,CUE1-0,1
Run52,0.6675137426467035,19,target,0.675,f,1,CUE1-0,1
Run52,0.6675137426467035,20,nonlure,0.875,j,1,CUE1-0,1
Run52,0.6675137426467035,21,nonlure,0.834,j,1,CUE2-0,1
Run52,0.6675137426467035,22,lure,0.669,j,1,CUE2-0,1
Run52,0.6675137426467035,23,nonlure,0.502,j,1,CUE2-0,1
Run52,0.6675137426467035,24,target,0.799,f,1,CUE2-0,1
Run52,0.6675137426467035,25,nonlure,0.808,j,1,CUE2-0,1
Run52,0.6675137426467035,26,nonlure,0.795,j,1,CUE2-0,1
Run52,0.6675137426467035,27,target,0.713,f,1,CUE2-0,1
Run52,0.6675137426467035,28,nonlure,0.61,j,1,CUE2-0,1
Run52,0.6675137426467035,29,lure,0.663,j,1,CUE2-0,1
Run52,0.6675137426467035,30,lure,0.651,j,1,CUE2-0,1
Run52,0.6675137426467035,31,nonlure,0.917,j,1,CUE3-0,1
Run52,0.6675137426467035,32,nonlure,0.969,j,1,CUE3-0,1
Run52,0.6675137426467035,33,lure,0.446,j,1,CUE3-0,1
Run52,0.6675137426467035,34,nonlure,0.603,j,1,CUE3-0,1
Run52,0.6675137426467035,35,nonlure,0.481,j,1,CUE3-0,1
Run52,0.6675137426467035,36,nonlure,0.683,j,1,CUE3-0,1
Run52,0.6675137426467035,37,lure,0.502,j,1,CUE3-0,1
Run52,0.6675137426467035,38,target,0.675,f,1,CUE3-0,1
Run52,0.6675137426467035,39,lure,0.699,j,1,CUE3-0,1
Run52,0.6675137426467035,40,target,0.68,f,1,CUE3-0,1
Run52,0.6675137426467035,41,nonlure,0.79,j,1,CUE4-0,1
Run52,0.6675137426467035,42,nonlure,0.77,j,1,CUE4-0,1
Run52,0.6675137426467035,43,nonlure,0.6,j,1,CUE4-0,1
Run52,0.6675137426467035,44,lure,0.71,j,1,CUE4-0,1
Run52,0.6675137426467035,45,target,0.66,f,1,CUE4-0,1
Run52,0.6675137426467035,46,lure,0.8,j,1,CUE4-0,1
Run52,0.6675137426467035,47,nonlure,0.51,j,1,CUE4-0,1
Run52,0.6675137426467035,48,target,0.63,f,1,CUE4-0,1
Run52,0.6675137426467035,49,nonlure,0.66,j,1,CUE4-0,1
Run52,0.6675137426467035,50,lure,0.59,j,1,CUE4-0,1
Run52,0.6675137426467035,51,target,0.78,f,1,CUE5-0,1
Run52,0.6675137426467035,52,nonlure,0.945,j,1,STIMULUS50-0,0
Run52,0.6675137426467035,53,target,0.67,f,1,STIMULUS50-0,0
Run52,0.6675137426467035,54,nonlure,0.95,j,1,CUE4-0,0
Run52,0.6675137426467035,55,nonlure,0.766,j,1,CUE5-0,1
Run52,0.6675137426467035,56,lure,0.77,j,1,CUE5-0,1
Run52,0.6675137426467035,57,nonlure,0.734,j,1,CUE5-0,1
Run52,0.6675137426467035,58,lure,0.51,j,1,CUE5-0,1
Run52,0.6675137426467035,59,nonlure,0.78,j,1,CUE5-0,1
Run52,0.6675137426467035,60,lure,0.74,j,1,CUE5-0,1
Run52,0.6675137426467035,61,nonlure,0.77,j,1,CUE6-0,1
Run52,0.6675137426467035,62,nonlure,0.91,j,1,CUE6-0,1
Run52,0.6675137426467035,63,target,0.78,f,1,CUE6-0,1
Run52,0.6675137426467035,64,lure,0.77,j,1,CUE6-0,1
Run52,0.6675137426467035,65,target,0.5,f,1,CUE6-0,1
Run52,0.6675137426467035,66,nonlure,0.56,j,1,CUE6-0,1
Run52,0.6675137426467035,67,lure,0.57,j,1,CUE6-0,1
Run52,0.6675137426467035,68,nonlure,0.53,j,1,CUE6-0,1
Run52,0.6675137426467035,69,lure,0.6,j,1,CUE6-0,1
Run52,0.6675137426467035,70,nonlure,0.53,j,1,CUE6-0,1
Run52,0.6675137426467035,71,nonlure,0.94,j,1,CUE7-0,1
Run52,0.6675137426467035,72,nonlure,0.8,j,1,CUE7-0,1
Run52,0.6675137426467035,73,lure,0.63,j,1,CUE7-0,1
Run52,0.6675137426467035,74,nonlure,0.65,j,1,CUE7-0,1
Run52,0.6675137426467035,75,lure,0.72,j,1,CUE7-0,1
Run52,0.6675137426467035,76,target,0.625,f,1,CUE7-0,1
Run52,0.6675137426467035,77,target,0.52,f,1,CUE7-0,1
Run52,0.6675137426467035,78,nonlure,0.58,j,1,CUE7-0,1
Run52,0.6675137426467035,79,nonlure,0.516,j,1,CUE7-0,1
Run52,0.6675137426467035,80,lure,0.53,j,1,CUE7-0,1
Run53,0.7796465296102322,1,nonlure,0.984,j,1,CUE0-0,1
Run53,0.7796465296102322,2,target,0.661,f,1,CUE0-0,1
Run53,0.7796465296102322,3,nonlure,0.687,j,1,CUE0-0,1
Run53,0.7796465296102322,4,nonlure,0.626,j,1,CUE0-0,1
Run53,0.7796465296102322,5,lure,0.45,j,1,CUE0-0,1
Run53,0.7796465296102322,6,target,0.584,f,1,CUE0-0,1
Run53,0.7796465296102322,7,nonlure,0.893,j,1,CUE0-0,1
